movie_id,title,combined
13223,Gran Torino,"walt kowalski is a widower who holds onto his prejudices despite the changes in his michigan neighborhood and the world around him. kowalski is a grumpy, tough-minded, unhappy old man who can't get along with either his kids or his neighbors. he is a korean war veteran whose prize possession is a 1972 gran torino he keeps in mint condition. when his neighbor thao, a young hmong teenager under pressure from his gang member cousin, tries to steal his gran torino, kowalski sets out to reform the youth. drawn against his will into the life of thao's family, kowalski is soon taking steps to protect them from the gangs that infest their neighborhood. clinteastwood christophercarley beevang clinteastwood drama"
10523,W.,"whether you love him or hate him, there is no question that george w. bush is one of the most controversial public figures in recent memory. w takes viewers through bush’s eventful life -- his struggles and triumphs, how he found both his wife and his faith, and of course the critical days leading up to bush’s decision to invade iraq. joshbrolin elizabethbanks ellenburstyn oliverstone drama history"
8681,Taken,"while vacationing with a friend in paris, an american girl is kidnapped by a gang of human traffickers intent on selling her into forced prostitution. working against the clock, her ex-spy father must pull out all the stops to save her. but with his best years possibly behind him, the job may be more than he can handle. liamneeson famkejanssen maggiegrace pierremorel action thriller"
239571,The Best of Me,a pair of former high school sweethearts reunite after many years when they return to visit their small hometown. michellemonaghan jamesmarsden lianaliberato michaelhoffman drama romance
619,The Bodyguard,"a former secret service agent grudgingly takes an assignment to protect a pop idol who's threatened by a crazed fan. at first, the safety-obsessed bodyguard and the self-indulgent diva totally clash. but before long, all that tension sparks fireworks of another sort, and the love-averse tough guy is torn between duty and romance. whitneyhouston kevincostner michelelamarrichards mickjackson thriller action drama music romance"
424,Schindler's List,the true story of how businessman oskar schindler saved over a thousand jewish lives from the nazis while they worked as slaves in his factory during world war ii. liamneeson benkingsley ralphfiennes stevenspielberg drama history war
50014,The Help,"aibileen clark is a middle-aged african-american maid who has spent her life raising white children and has recently lost her only son; minny jackson is an african-american maid who has often offended her employers despite her family's struggles with money and her desperate need for jobs; and eugenia ""skeeter"" phelan is a young white woman who has recently moved back home after graduating college to find out her childhood maid has mysteriously disappeared. these three stories intertwine to explain how life in jackson, mississippi revolves around ""the help""; yet they are always kept at a certain distance because of racial lines. emmastone violadavis octaviaspencer tatetaylor drama"
162903,The Fifth Estate,"a look at the relationship between wikileaks founder julian assange and his early supporter and eventual colleague daniel domscheit-berg, and how the website's growth and influence led to an irreparable rift between the two friends. benedictcumberbatch danielbrühl anthonymackie billcondon drama thriller"
11024,Scooby-Doo 2: Monsters Unleashed,"when mystery, inc. are guests of honor at the grand opening of the coolsville museum of criminology, a masked villain shows up and creates havoc before stealing the costumes of the gang's most notorious villains...could it be that their nemesis, mad scientist jonathan jacobo has returned and is trying to recreate their deadliest foes? freddieprinzejr. sarahmichellegellar matthewlillard rajagosnell mystery fantasy adventure comedy"
208763,Forbidden Kingdom,"early 18th century. cartographer jonathan green undertakes a scientific voyage from europe to the east. having passed through transylvania and crossed the carpathian mountains, he finds himself in a small village lost in impassible woods. nothing but chance and heavy fog could bring him to this cursed place. people who live here do not resemble any other people which the traveler saw before that. the villagers, having dug a deep moat to fend themselves from the rest of the world, share a naive belief that they could save themselves from evil, failing to understand that evil has made its nest in their souls and is waiting for an opportunity to gush out upon the world. jasonflemyng alekseychadov agniyaditkovskite olegstepchenko thriller adventure mystery fantasy"
6466,Freddy vs. Jason,"evil dream-demon freddy krueger devises a plan to manipulate the unstoppable jason vorhees into hacking up the teenagers of elm street in an effort to make people remember the name freddy krueger, thus freeing him from limbo. robertenglund kenkirzinger jasonritter ronnyyu horror"
254024,The Face of an Angel,both a journalist and a documentary filmmaker chase the story of a murder and its prime suspect. katebeckinsale caradelevingne danielbrühl michaelwinterbottom thriller drama
